"county","proficiency_lp","proficiency_mt","classroom","classroom_used","computers","employees"
4207502,277.036156911532,279.17601621485,8.52830188679245,8.62264150943396,13.9622641509434,33.9811320754717
4207650,289.252117369048,299.819165071429,10.8,7.8,23.2,27.6
4207700,272.0877924,275.985719084211,9.3,8,15.5,22.8
4207759,263.904864036364,276.939532690909,4.18181818181818,3.54545454545455,11.5454545454545,14.5454545454545
4207809,268.960497904762,269.071445626984,9.09090909090909,7.45454545454545,12.2727272727273,24.9090909090909
4207908,269.44359128125,268.706059304688,5.6875,5,11.4375,14.25
4208005,279.101452871429,291.615125,10.125,9.25,14,27.25
4208104,260.839394200758,265.052955700758,7.51724137931035,6.82758620689655,7.31034482758621,20.2413793103448
4208203,266.490843331714,270.05445170374,10.6686390532544,9.84023668639053,14.4674556213018,40.2603550295858
4208302,269.331608675789,268.936087534737,12.1666666666667,10.8611111111111,11.4166666666667,44.6388888888889
4208401,270.096462538012,285.413890912281,9,6.45454545454545,14.0454545454545,22.1363636363636
4208450,267.370903471366,266.457091599119,8.11111111111111,7.22222222222222,11.6666666666667,26.8333333333333
4208500,273.245328476364,276.884345952727,9.625,8.79166666666667,15.8333333333333,30.1666666666667
4208708,262.226524844828,259.414520905172,7.13333333333333,6.6,7,22.2666666666667
4208807,261.258903807339,259.259813266055,5.34615384615385,4.5,3.30769230769231,19.1923076923077
4208906,276.220821379414,277.481072671675,12.495145631068,11.5865384615385,25.5576923076923,43.25
4209003,271.162949654639,273.03055207732,11.5161290322581,9.5,15.6875,34.625
4209102,286.347692812024,289.334790329104,12.2322946175637,10.6657223796034,25.300283286119,37.614730878187
4209151,257.989150890625,253.64676315625,7.46153846153846,5.76923076923077,7.76923076923077,16.4615384615385
4209300,252.783880023205,248.598056480058,10.6333333333333,7.80662983425414,14.1491712707182,30.5082872928177
4209409,255.792609592334,253.608677407666,12.9545454545455,6.58695652173913,8.89130434782609,28.9130434782609
4209607,264.03060007362,268.088561496933,7.42105263157895,5.7,10.7,21.85
4209706,245.232630402778,238.958339777778,7.76923076923077,7.38461538461539,14.0769230769231,23.6923076923077
4209904,271.429812631579,262.932479804511,6.22222222222222,5.94444444444444,5.27777777777778,15.6111111111111
4210001,273.364375106383,277.65572229078,7.66666666666667,8.83333333333333,10.1666666666667,27.1666666666667
4210100,259.504225296069,262.162577046683,11,9.48,20.22,32.64
4210209,258.323896483871,257.303736064516,6.14285714285714,5.11111111111111,10.1111111111111,9.33333333333333
4210308,257.179662140187,261.643681046729,9.71428571428571,8.42857142857143,7.85714285714286,30.1428571428571
4210407,260.771812790323,256.998258241936,9.25,7,8.75,30.5
4210506,281.2508225,281.742451717213,14.6428571428571,9.46428571428571,17.25,29.1428571428571
4210605,277.897960846847,284.183555657658,5.12,4.46153846153846,7.96153846153846,15.8846153846154
4210803,268.891106876712,277.401527342466,8.28571428571429,7.85714285714286,8.71428571428571,30.2857142857143
4210852,271.389120708333,271.199529875,4.71428571428571,4,9.28571428571429,12.7142857142857
4211009,264.951099349515,276.428063951456,11.5555555555556,9,14.6666666666667,24.4444444444444
4211058,239.51458584058,239.769891782609,8.30769230769231,5.76923076923077,9.53846153846154,19.8461538461538
4211108,246.893781545455,248.648754742424,8.61538461538461,6.69230769230769,10.9230769230769,20.6153846153846
4211207,267.786225816901,270.433477666667,9.33333333333333,8.21052631578947,9.1578947368421,26.8947368421053
4211256,263.771766939394,269.409813030303,6,4.6,11.6,17.8
4211306,264.690775774752,259.855599842822,9.47540983606557,9.26229508196721,10.9344262295082,41.8688524590164
